Date,Open,High,Low,Close,Volume
2024-08-19,40.87,41.2,39.52,41.09,2386435
2024-08-20,40.93,41.346,38.42,39.16,3298168
2024-08-21,39.01,40.721,38.01,40.66,2221398
2024-08-22,41.38,41.38,39.29,39.785,1435578
2024-08-23,39.49,41.87,38.9246,41.77,2538912
2024-08-26,41.94,43.9,41.58,43,3395659
2024-08-27,43,45.4399,42.86,44.71,4029010
2024-08-28,44.22,45.46,41.69,43.52,3411866
2024-08-29,43.88,50.04,43.58,48.22,6836980
2024-08-30,47.85,47.85,40.77,43.06,8629974
2024-09-03,42.1,42.68,38.96,39.11,4442972
2024-09-04,39.96,43.18,39.66,41.69,4374811
2024-09-05,40.5,42.72,40.26,41.69,2884277
2024-09-06,41.93,41.9899,39.55,40,2304088
2024-09-09,40.2,40.4,37.9518,38.03,3052276
2024-09-10,37.74,38.73,36.85,38.3,1620072
2024-09-11,38.56,42.1,38.14,41.97,2900726
2024-09-12,41.79,42.3,40.78,41.36,2292761
2024-09-13,41.84,43.54,41.4695,43.45,3064230
2024-09-16,43.39,44.325,42.8,43.86,2882054
2024-09-17,44.75,46.79,44.4,46.33,3677945
2024-09-18,46.6,48.31,46.06,46.44,6085118
2024-09-19,48.33,48.42,46.8,47.13,3504937
2024-09-20,47.05,50.69,47,50.51,8256739
2024-09-23,50.62,51.3,49.5,50.7,2710425
2024-09-24,51.27,51.572,50.05,51.17,1687602
2024-09-25,50.9,52.55,50.79,52.1,2476847
2024-09-26,53.88,55.08,52.1,54.75,3796981
2024-09-27,55,55.5,52.23,53.52,3891689
2024-09-30,52.6,53.92,51.87,52.39,2359427
2024-10-01,52.71,53,50.42,50.68,1779814
2024-10-02,50.08,51.71,49.084,50.54,1495855
2024-10-03,50.2,50.78,48.74,48.76,1901003
2024-10-04,50,52.42,49.41,52.34,3838134
2024-10-07,52.47,53.22,51.14,52.55,2436869
2024-10-08,51.82,53.69,51.55,52.96,1825468
2024-10-09,61.16,63.15,59.45,61.22,12526270
2024-10-10,60.98,66.175,60.12,66.11,8234746
2024-10-11,65.34,70.74,65.31,66.69,7639568
2024-10-14,66.77,68.676,64.79,64.96,3234333
2024-10-15,64.46,64.5,60.475,62.47,3026188
2024-10-16,64.31,66.11,62.01,65.59,4148593
2024-10-17,67.96,69.4823,65.625,65.99,5348089
2024-10-18,66.75,68.7399,66.17,66.87,2453871
2024-10-21,66.96,67.5,65.64,67.18,2728243
2024-10-22,67.12,68.75,65.5,68.29,2932448
2024-10-23,68.1,70.0863,65.1,67.8,2557630
2024-10-24,68.46,70.7,68.29,70.3,3546534
2024-10-25,71.45,75.05,71.35,72.67,5388433
2024-10-28,72.94,73.6398,71.1196,72.87,1865520
2024-10-29,72.96,75,72.93,74.07,1996003
2024-10-30,72.42,75.16,72.32,73.5,1927159
2024-10-31,73.275,73.275,69.33,70.16,2890553
2024-11-01,71.86,74.02,70.74,72.65,2328296
2024-11-04,72.23,72.59,67.31,69.65,5365107
2024-11-05,86.35,97.3494,84.11,95.91,24756930
2024-11-06,90,98.68,86.5,98.17,15381670
2024-11-07,99,99.84,94.41,94.49,6308086
2024-11-08,96.22,99.36,93.3,99.3,5016912
2024-11-11,100,100.09,89.13,92.25,8504561
2024-11-12,91.65,93.6,87.89,90.75,4369836
